"sample","class","ethanolamine..62.","Glycine..76.","Trimethylamine.N.oxide..TMAO...76.1.","X3C13.Glycine..79.","beta.alanine..89.99.","Alanine..90.","X4C13.Alanine..94.","Cadaverine..103.","X3.Aminoisobutyrate..103.98.","Choline..103.99.","Dimethylglycine..104.","L.2.aminobutyric.acid..104.01.","X2C13.Choline..106.","Serine..106.01.","X4C13.Serine..110.","Hypotaurine..110.01.","Creatinine..114.","X5.6.dihydrouracil..115.","Proline..116.","d3.Creatinine..117.","X5.Aminovaleric.Acid..117.98.","Betaine..117.99.","Valine..118.","Threonine..120.","Cysteine..122.","X6C13.Proline..122.","Niacinamide..123.","X6C13.Valine..124.","X5C13.Threonine..125.","Taurine..125.99.","Pyroglutamic.Acid..130.04.","Pipecolate..130.","Creatine..131.98.","Hydroxyproline..131.99.","Leucine..D.norleucine..132.01.","iso.Leucine..allo.isoleucine..132.02.","Ornithine..132.9.","Asparagine..133.","Aspartic.Acid..134.","S.methylcysteine..136.","X1.methylnicotinamide..137.","trigonelline..138.01.","X5C13.Aspartic.Acid..138.98.","X6C13.Asparagine..138.99.","X7C13.Leucine..139.","X7C13.iso.Leucine..139.01.","Glutamine..146.99.","Lysine..147.","Deoxycarnitine..147.01.","Glutamic.acid..148.","Methionine..149.99.","X2C13.Glutamic.acid..150.","X7C13.Glutamine..153.99.","X6C13.Glutamic.acid..154.","X8C13.Lysine..155.","X6C13.Methionine..155.99.","Histidine..156.","Carnitine..162.","X9C13.Histidine..165.","Phenylalanine..165.99.","methionine.sulfoxide..166.","Epinephrine..166.","X7.methylguanine..166.01.","X1.3.Methylhistidine..169.99.","Arginine..175.","X10C13.Phenylalanine..176.","Cotinine..176.99.","Cysteinyl.Glycine..Cys.Gly...179.","Gluconolactone..179.01.","Tyrosine..182.1.","X213C.Tyrosine..184.1.","X10C13.Arginine..185.1.","N6.Acetyl.lysine..188.99.","homoarginine..189.","N6.Trimethyllysine..189.01.","homocitrulline..190.","X1013C.Tyrosine..192.1.","Caffeine..195.","dimethylarginine..A.SDMA...203.","Acetylcarnitine..204.1.","Tryptophan..205.1.","L.Kynurenine..209.1.","X13C13.Tryptophan..218.1.","Cystine..241.1.","Uridine..245.2.","isovalerylcarnitine..246.","X8C13.Cystine..249.1.","X11C13.Uridine..256.2.","Glycerophosphocholine..258.","succinylcarnitine..262.","Thiamine..265.","Adenosine..268.2.","Inosine..269.2.","glutarylcarnitine..276.","X1.Methyladenosine..282.1.","X6.Methyladenosine..282.2.","X5..methylthioadenosine..298.","N2.N2.Dimethylguanosine..312.2.","UMP..325.","GMP..364.1.","riboflavin..377.","SAH..385.","S.adenosylmethionine..SAM...399.","thyroxine..777.5.","FAD..786."
"Pos_216","2",896.030003647437,920.581033197198,901.402889443755,1001.79927807844,993.146912518917,944.092831514716,1012.44262076082,1019.93585677378,937.510249682225,937.428966182077,935.365852017345,922.860998821221,1024.61425663078,924.819341039602,1002.88918507192,1000.67607251345,1020.76972056238,875.951165867526,948.662372181012,1000.87274202056,922.080670665797,980.887784482024,964.94070636459,931.103689377023,1005.873543433,1002.19704432053,905.039398221907,1009.92970374042,999.857924046733,939.74208669449,929.526846754081,993.610565172856,1047.34059809761,950.661369273951,944.845353247135,940.990889839079,903.579332455125,951.47022205599,923.23045321467,980.513741830893,924.377423609683,804.103848345673,1011.2359569431,998.205880068266,1005.1022363143,990.296707718187,977.427293939821,933.910596320494,971.114833766737,928.960678819317,961.146366323299,1010.26416829105,999.63734208469,1011.07152197928,1004.85418823848,1004.10137570474,980.653743595779,985.915766097229,1005.33523595095,974.762413878894,857.186921004643,971.26710763746,1015.13246102662,934.613388609055,914.911307666562,1008.63517541487,953.564862246853,1110.26661341676,946.405732032481,974.554321794113,1005.08129744453,1010.84748044616,1005.54567155126,993.727726756197,979.054007899749,1014.17428683937,999.735680587931,872.283526357915,1009.29547786383,1000.50292236111,969.320718805291,976.653541560007,1003.76844392695,998.279655005688,889.25307326627,954.74489157558,943.697724668046,1003.77977583666,897.689611386274,988.220012232364,1087.81722060462,862.36346306584,982.40845118116,940.803298918023,1021.28474930202,1005.74990455862,896.472625722328,1040.29116324836,875.592598776659,922.702333781973,984.37776650708,1000.41999998752,976.082099551534,1000.64205465959,1009.08051464702
"Pos_217","2",899.062010093537,958.883553639084,885.760448743606,1003.1633285411,986.876069494967,1007.8426274992,1002.46273129422,1011.2289074529,927.044280855443,933.925458339214,932.16602929896,907.850049875776,1023.07317445667,922.710109919961,1006.06792910931,999.253531716821,1017.35832699316,913.311555721249,993.027873697022,998.966387814863,954.807630357103,962.289206216919,954.597049650179,963.085846187192,1043.06367619947,990.880028971767,848.740073987526,1005.5305937969,999.884542578263,919.316753322724,964.360002786338,939.680858118067,963.508301491461,948.730830115975,940.129190875709,934.76440501575,923.858277203125,980.483748126472,931.148764524413,970.016240925336,967.911217432532,939.880001867657,1015.12466066008,1003.13632686096,1004.79577051254,1010.55825507444,1013.23192122279,966.750212859807,1000.14030702738,918.082434368321,994.023418592218,1020.1284727804,988.465126197012,1010.58273790637,1013.66775043278,997.661548208125,1055.79154930495,1020.61464671649,1070.44974345308,970.631477677055,819.188918109106,970.869668636514,1055.57300850279,997.678620834596,932.801679506461,1002.47350368299,790.438695069427,1151.67893748065,978.387416534667,975.333994046092,990.07130634522,1025.62753380475,1003.40036059581,1033.02161841861,1027.89614354879,1041.18135191554,988.227736502934,926.765415793166,1043.14413039173,1022.50277702678,947.115117436143,1003.51288380797,1003.44383031436,1054.00513873039,848.979562558316,1017.49458290691,974.780602366114,1005.07836233327,856.14224550264,1340.5226578819,1065.98797770973,912.475182018176,1009.05442432033,1047.21119359463,1061.98558827996,937.001819469854,945.08674514058,1075.3104232622,982.952722388188,795.928896410513,903.925740342485,1004.97861445477,1069.07603775598,1002.71792831886,1005.1976124573
"Pos_218","1",923.697405634599,938.932784848788,990.729000955645,1000.58960417433,902.62437875062,970.996920889069,1011.89484915306,1033.82221653355,957.892275815365,925.953828691233,942.62686087268,947.212860241753,1022.48862859129,918.759940839041,1003.6295501451,1001.52067150003,995.321401697297,917.251295420975,938.865843153921,998.652671670774,953.770113654542,982.884452968638,985.101005820774,947.793160445206,1004.48137144167,992.636481845188,763.392416053593,1003.94352191334,997.594857761869,928.225650181078,953.749482348654,961.683989940275,970.274494998743,928.569890802982,963.4344416926,860.214106973234,933.956363629009,953.505229385643,928.101209097541,959.337759348256,906.688293980034,966.088436868497,1018.08704196836,1010.06874322192,1001.73225317958,1010.53219970186,996.446415533166,985.17062402691,904.676871931535,942.550301340626,883.28195430259,1017.53143579356,989.755887234173,1010.34851933039,1012.75195305163,1005.0216585397,1052.69952999464,958.111182080843,1068.33717248311,947.353908192753,798.964824507319,945.169919688113,997.32329989543,950.480594014831,913.954224068526,975.035880045692,888.538548264417,1081.17825472095,949.061685198514,969.83587868519,991.541230311087,1029.50511236404,984.093329251619,1041.53940006412,987.91899557023,999.91154079529,993.590469867207,889.307743313542,1025.9413822589,966.45748932114,973.81699191988,1028.28253993979,998.813835147774,1067.69761477932,868.366314642569,974.123261261103,994.884833225165,999.941922612919,883.235652169425,1317.94859942795,1118.93027407832,959.843706566145,1164.5344459762,918.42220431992,1046.13809185498,971.286078774503,845.624970884244,1015.41151620822,860.337460912451,823.806956063737,878.305803962143,938.829185855796,1002.35789497335,1006.33434165949,998.753569071261
"Pos_219","2",924.19715825586,955.731608202385,815.912067198117,1010.34803963131,974.545527233969,977.253276005341,1002.70528883606,1020.09812253789,1011.24553637222,951.149114653937,982.170234557169,1014.6234235641,1014.89143177591,934.539294180937,1004.31092594842,993.62402594497,997.409037863589,906.441736317905,932.949973440504,996.465663892713,987.170468956402,986.866543441767,971.180908526881,951.546457239581,981.249208365559,1002.47019176649,1045.18089527687,1005.49744017402,999.920527774557,994.634334274064,956.641557109786,1041.61405620449,987.323689383453,929.964221839811,944.017560722801,947.386010129042,911.07923411418,948.208636867273,942.838662272923,999.455828479038,971.655858281305,864.550793490946,1004.46498281445,999.066722909095,999.880815555629,988.414536676002,994.832051657064,974.542893523097,1010.25676172671,969.486466848006,986.971575222948,1013.30195308652,991.478071966297,1004.53362185427,1003.26121936663,994.584511050595,992.973849812496,1008.50187584629,1000.0968299657,976.312513750381,840.124878701834,976.508487320619,999.509804402143,850.338167809391,930.834606330383,1000.70841730773,734.70784599805,1173.39498289029,866.406877800852,982.157076435678,997.002194360691,1009.32113421001,984.467462181522,1012.22740724592,976.993769955638,987.930996414502,987.233558725524,703.109136349429,986.021784004967,1005.25083426998,970.703989966932,979.109105457514,996.689635524541,1003.43768550859,905.459257806652,959.46660838829,939.146082297866,994.550205021766,929.989101664371,989.41265219783,991.715276704867,951.868539984843,857.775956699663,962.527248936301,1002.99329170644,970.380860236805,849.249740936714,1046.41133221753,876.93144760543,994.039431663391,885.494070509514,904.96658129234,933.730394681429,1003.2953489348,980.14434165118
"Pos_220","1",911.603797086147,949.962090979792,1063.51092966661,1005.72214049513,1031.26717300203,978.459453007887,1004.23294642995,1009.47693894798,1034.19904595836,948.857307010852,992.220422092296,1013.1232544314,1019.95016202251,888.739698756109,1001.91251899461,1005.74429574149,1010.9012419142,888.877243660834,966.54884264128,997.112302485264,949.986044599641,1003.73688287562,956.132703011907,931.622882374838,1004.1008808344,987.76699971746,915.343023123114,1003.39033019221,1001.37214847765,967.996872376678,876.846305916758,1005.44679697391,992.217229084819,979.912224571062,923.468618751529,936.665316736718,913.417330302094,957.417996031646,927.023434052312,944.734659956599,1155.76434380422,1022.81687502132,1014.56617560479,1007.77838062654,1001.28998870341,997.951501410638,1012.67809545643,952.418628040977,959.723555169667,927.178290160088,913.304011128432,1016.85483553382,987.575515997704,1010.46519900456,1014.3677853491,1001.34228409835,1063.03578110017,979.344002663599,1078.56876406147,912.0703502268,818.575121010856,904.522656552584,1064.18640678483,979.265411395038,909.445125346349,999.519414271486,1201.6352661553,1082.03048549723,979.011900249781,931.051593793871,986.55980678579,1030.74734988249,1009.74850350739,1038.61724329186,1001.36959024044,956.499963769403,979.654690722549,1012.44314730152,1031.80916029483,1064.71472870202,905.864602705688,957.06011443543,1001.21705408049,1062.62300642425,948.07490689635,924.910937290512,963.961364797993,1006.41797247964,902.893144351069,1381.25348044212,1141.85264775605,1014.56791458093,1082.22793566433,1015.38440639945,1019.24794417982,1008.97286610009,872.79148008917,1043.52621197296,975.6439962283,886.995544429894,926.159812242836,986.783122242004,981.935506103113,1006.21843532229,989.167396286432
"Pos_QC(I)#26","QC",991.606438216076,999.546530129696,1000.504554231,1007.70512025917,973.176638696498,997.552531508979,997.298864251217,1020.09543469194,997.143285811564,998.161943127965,1007.8592215217,1038.09673462437,1000.72480719635,1000.86358654112,1002.43131782441,1015.16844958868,997.532223005439,993.999990277163,995.847214808041,998.691047474047,989.742314493563,999.973099752702,1002.84226040691,993.968756766745,1005.15607130543,1000.09598204943,1004.57312565718,1002.7289585127,998.096547913946,994.869393862693,1014.11684763746,989.493793952022,999.011640161848,998.938234352012,996.991304802746,996.331415764906,999.420493149392,995.37647403015,1006.25802720157,994.310615869301,1000.76698932792,997.2503261388,1002.64447295953,994.532451574876,996.095652863957,999.213255868009,997.934283098838,996.871742249603,1001.79673232045,998.542208572362,996.114046624031,1000.10782824084,1000.59209574189,998.115600377012,999.126086380426,1002.77549805598,998.237361763485,991.485814876367,1001.87399380233,998.181358270521,998.146014837451,996.82993016037,987.81841125806,1003.74289451654,997.457795153496,997.665691942057,997.265069130263,989.997988286436,1001.54284284757,996.161461180744,1000.10530553384,997.647278344198,995.382959396232,993.0444872666,999.704440742108,1011.63590769027,1001.57109988812,998.326070500994,1005.90096109643,1000.65261626973,996.505887502668,996.452719900311,996.927319427684,999.803567811811,996.808109282301,996.99559181244,1000.34093438724,999.811490689674,1002.79423656136,1010.78763969685,980.560438481888,987.678493925747,994.164044205814,1005.56182895134,1013.3482697419,980.926405234828,987.596083713555,1006.14516810286,994.781617267612,998.6633563708,1017.69156921997,978.178130385109,1037.97163923461,996.191010999311,988.823601202756
"Pos_221","3",943.307837646693,932.610877217825,940.589510382905,1002.25993213516,996.897247543669,921.121498219421,1005.20521855267,1022.57921424343,1015.07810642839,930.018615845057,863.73458663906,952.990113415731,1023.55112781602,920.554437589873,1004.17386190954,996.683036507886,985.776397340383,912.735278022762,908.495714633352,999.323044735758,927.941032961944,965.980911055134,986.431815744106,958.119420700743,1014.3391922322,991.971691301572,817.834700458695,1005.40805100501,1001.76289158399,848.675174819281,897.772732810072,925.397524131876,984.08639723206,944.945666522292,967.106614816255,965.415147064226,927.94588523702,976.274344889589,935.202731412095,952.243745988366,849.993502958631,710.353515741274,1017.22303586325,1012.77219968102,1002.51162408097,1003.6420121059,982.105982064611,980.806402877124,975.791404066471,887.007826366031,965.332150569786,1020.32898779411,994.021375540938,1007.8796871021,1013.16805821387,1007.03615004842,1033.4083599372,970.121208323488,1070.13136058957,978.621872874125,829.119798840006,978.004426094917,1009.13343058811,852.065366143635,943.0689382767,999.999815449572,940.098610125405,1149.94783078827,965.101584095514,960.405937541289,992.202007604693,1022.10291901864,1039.90360604708,1007.4627693905,1030.57906324053,919.693377125832,993.458586652924,782.125112585876,1026.79351606276,989.520910977533,938.012092248939,1005.62656278855,999.852201568503,1062.75595899831,890.187086900653,951.085836213023,1006.76094856915,1002.28930575785,854.904881142205,1340.40902101122,1135.0137270634,900.994798018136,1059.89484070747,949.200043469145,1058.65826039614,992.179182050357,921.638287796851,1052.75016062054,992.669390959244,825.67071572671,982.122161020716,986.459129249605,1029.48442019578,1007.06121005804,1019.77178771891
"Pos_222","3",957.670178230794,994.638027566481,1001.6302017906,997.151082973665,974.833080401584,972.580895512951,1000.94216785547,1020.75004760255,943.916449661697,982.490631680551,916.329134839563,979.141510723317,1015.68478427301,948.215096174245,1000.05386426664,996.055044637283,997.155189775164,987.729358278628,988.746785951083,997.449532149797,911.107013861931,998.412671166785,1005.98603128475,1016.48615666169,904.652905578819,991.91400533586,818.686313492276,994.366486015654,1001.34310748526,931.084097499674,934.945603330349,992.222953593609,986.505040617047,1032.04602252092,1002.06667344455,989.190523631907,988.258954973533,1008.69526721687,926.762890213374,1006.19495016287,934.76203261649,791.253391655805,1013.93314270214,1006.12628548008,998.998831225133,998.697068158576,999.740635963639,1003.6786523976,1017.87859336408,925.203643723167,1023.33684641424,1020.07025410158,988.194982611202,1004.88541184194,1009.50277051325,1003.30402367419,1048.86136818283,998.470696028432,1068.65672871258,988.916313555243,934.672133489184,988.938463931339,1011.22820318182,869.889019271186,992.681125019616,994.476607852713,1187.88953446622,1150.30476260635,977.531098333024,1008.3274923717,989.728520249718,1020.06264625698,1050.81406471464,1017.40073680696,1040.00279990755,984.623364185286,972.166517301537,700.81650157729,1043.04996787449,1002.89688454627,962.264161575217,1035.4591795937,1000.60425482672,1123.74588196324,926.964796759895,1025.32846159023,1011.84144337572,993.924676640493,866.189824845477,1403.63031854026,1236.69183183946,911.442768827081,1009.30122943798,1011.43025377346,1061.77036007556,984.107731236691,957.008340577516,1100.83999745466,980.562328349717,826.461593581209,920.526050459504,1015.87939946671,1087.36625646317,1012.991043273,1027.01801037831
"Pos_223","3",948.724230131258,953.33578050014,991.449180110485,984.620086513238,996.792618236335,946.041436775309,1004.52082234248,1035.18793226047,872.501172740884,940.724719340242,878.280266215953,990.95580238802,1021.39155060579,927.836276572957,1005.28789261423,993.223908907708,987.621579606255,953.45867947147,967.599235790218,995.599674835731,951.421099586643,969.230398681503,993.018109095222,970.593808554417,1013.72938027877,990.36708485836,823.321793608148,1001.24729370606,996.682277430554,865.553182254106,920.740050611411,973.466990331479,972.406045005923,1027.83137933498,978.596370609788,965.695148872382,960.823528034897,971.48602800221,926.030918974786,989.966325944404,859.520780891753,1032.6828923863,1013.52003991506,1005.61231749853,999.411184528332,1005.45819931888,987.734134283638,985.762128071886,987.005497747827,909.958293405105,982.523655686006,1020.50786474873,990.971767458411,1014.70860632337,1010.61958446911,992.415241262339,1042.50131662233,982.179910587236,1073.12837556288,978.541144469866,926.721889398235,977.950356123813,1003.44477199366,861.576510309714,965.951821646621,995.063166754962,706.598598576968,1109.13278449593,963.453367912057,970.341523314938,985.70120274725,1023.92356413257,1026.05569311962,1005.25512519271,1052.01500701118,1019.80107979995,984.045898907457,669.645304066375,1047.13176391643,987.187445604478,963.285792670663,1036.57758470106,1001.11057187529,1103.26459536687,883.894519915877,1013.02157415113,1009.86382213738,992.391235309843,856.457589940597,1374.64947384391,1257.86664023967,928.737563266819,1049.86924685806,1018.82920073443,1038.26789355261,961.659514560904,933.54511326055,1051.32179788735,987.444606260876,827.177520636198,901.235701044442,975.262611908974,1078.51610182624,1008.58668005173,1005.89164529217
"Pos_224","2",904.538698117652,948.666181325329,867.734679212693,1000.58554325084,910.899555717056,933.849575452486,1009.64326011492,1012.30595916,1020.50467541746,910.148018127109,986.91349598799,1002.0700408378,1021.96194762214,928.442959139582,997.635616230873,995.134959248909,975.836968006149,939.755994607358,939.366157882784,997.529797203389,899.104825475027,936.119448934075,998.735916845539,993.576062849085,946.762162304727,986.303275437327,888.045540251922,1002.65043080545,1001.12217211563,812.691381554072,937.056736741304,1035.01797612504,942.596466238265,943.302353659205,949.503783469815,972.100361612878,954.837426993317,929.585528084804,919.234689195884,957.269910898141,906.328975955479,1041.56553276203,1015.47755260164,1017.23413037966,1004.45906649222,997.113472967144,989.428584392894,983.50067923608,933.579403840193,911.257140496857,1015.40189328586,1017.84380717163,986.052695932714,1011.39820673827,1011.86023485492,1000.3921559374,1036.23013944155,935.348947059608,1068.68464640522,978.500712543318,870.712986125663,979.153175908583,1027.4088622411,837.557919852564,946.296981080842,997.125751946736,1193.24124397155,1135.64760846371,993.853597053545,928.985466239116,983.134156562217,1017.02252563654,957.511402848895,944.398609128391,985.856994499343,903.456820018462,982.775590566785,623.119116825079,987.632389096834,949.405862268473,945.451766383136,1073.19532595217,1002.48425532991,1050.03459188572,872.11914831123,936.380954821762,1004.29139315456,1003.26519770449,846.836362184933,1291.73328674303,1178.90064884985,941.719321522962,1044.51407675316,930.009486395426,1078.77580738279,1009.98275237324,966.07323218196,1050.43785981592,803.909159458774,803.385739705221,809.873987361238,990.479649653957,1071.90907753498,1016.85253121232,1026.59391185891
"Pos_225","3",897.023035652907,943.715058962182,1090.62355583782,1003.73760614226,969.355080569162,941.142689897232,1008.00399316368,1012.9930730151,1150.91681831135,940.112155501383,875.797363330129,1057.63094699985,1021.88307788131,915.912473664779,1004.67911275215,993.000627768739,994.21586469315,925.4717666743,923.133253248837,998.146423123555,970.852985779508,960.637355925792,966.7923334105,969.547116635345,1017.37539865114,1003.60022363243,1010.0170648987,998.457487129938,1004.16477631248,919.65824953095,921.423035177109,986.407533083047,983.375773723261,910.029986617549,956.441821455937,937.068276436204,921.276116415234,967.558742099393,929.003231345037,1001.938957535,909.299300430563,739.126239255748,1006.03776264091,1002.45420175848,1000.7608429145,988.119829578764,973.184217459985,978.943097494048,1021.57334273388,935.3129142666,972.633617184473,1010.39227216605,995.404469035498,1008.31010616406,1007.17491908868,997.889175598398,980.301365243881,994.354803093495,1007.20196113438,970.442305533787,849.512999174361,968.869862602804,1010.18553435516,849.735254603485,930.883431076646,1002.32270077866,959.566350066439,1142.63167199755,956.891886351414,971.785274992692,999.733098803577,1010.59593590069,968.589589488923,998.587728519511,1068.88121873995,1000.90530198439,995.876479101023,619.23323103598,1020.16614017331,1005.87223981361,936.608329224113,1014.60671115406,1001.80152848916,1012.98260587729,838.769974777379,1023.0156774968,966.832886942993,1009.44356492575,872.468721269726,1063.33852501253,889.823859957075,881.939972143075,968.907647142932,1018.54640058422,1039.52399658852,1069.41525056247,900.371120327527,1052.26355430433,920.997684133223,960.040049651186,775.538762896617,990.750169728648,999.316861909249,1005.86997437841,1035.4075850552
"Pos_226","1",987.984837440291,983.422959576844,1021.1792299385,1014.7411973646,1038.74426722895,999.905036485905,1010.66121587206,1020.12940301568,962.016279365529,991.075212114026,1004.47146240553,1059.41535391113,1017.75634529439,965.797157600486,1006.22377945525,997.041419127651,1001.56245270917,985.716183025511,1000.31940103781,999.076066307658,1012.35821013004,1005.4559818151,979.714374417092,983.795218925346,956.54902250856,1002.82369355564,1049.43182268518,1009.57568807239,1006.16845079264,996.850349273692,945.608828325833,1092.17426558276,983.702461645596,1046.57681254274,956.625342216402,965.865578476139,986.540584351303,978.494058204864,929.057861726021,1017.12064911863,1075.65076051105,1052.1460003955,1008.33149196265,1004.13236450417,1003.1783078753,984.567305439395,1026.61288759541,977.441164980857,1018.52742884368,911.35425653864,958.547483897275,1018.72732076605,993.207622573917,1009.78139875222,1004.29997279302,995.643774020352,1000.05899309936,1011.83622650159,1009.52509048393,961.4551573105,834.133366191638,959.45205618598,1041.08775235193,979.555814923675,954.512560962511,1004.6250373708,1126.55194113108,1137.48840523122,879.918081186896,978.829174748297,1001.32724636523,1003.7690312008,993.083208790758,997.166063985842,998.576328373392,1019.09838811815,988.014118507403,939.747119058653,994.162024549309,1035.25056558254,961.279268320475,954.190537595244,1003.41430045108,1056.25202292518,907.451732929137,980.806039833369,942.354072801239,1005.0179532509,942.318475026685,1098.49661024667,1018.40029149409,900.285176809561,855.792589638261,1031.98783185798,970.039045199098,1010.32950309777,923.701803171183,1029.74981447342,929.408067142773,1002.48033849984,907.860659234662,969.974057691037,1017.23057633871,1014.3890934012,1070.23844447562
"Pos_227","4",984.370935532282,940.000638047015,905.424456865096,995.903450234192,1019.20982184751,947.061126986236,1004.32893888429,1023.83582878109,1041.88342953614,972.264656917693,950.629308507713,1038.69842171477,1018.95610715428,962.157473168257,999.786407966168,974.615493465483,1000.76805512645,921.021585598029,969.839564797064,998.212137651538,964.739055606014,978.625085474504,1005.23079816931,979.079915111457,991.110326649563,1001.77351584399,1142.19676039209,1007.06153408106,999.418480203269,1045.36739801168,963.156142670079,995.644242938238,1017.89778088914,997.084612056966,988.921324094126,1001.9786106364,921.352499247031,988.859745482526,950.814121363243,962.930970172584,984.150381570173,707.400275130934,1005.15037000164,1000.87538088475,999.450243722708,990.592996470235,1002.0001926485,972.694908005187,1020.84121332476,991.905813153438,1017.59925790559,1011.12393561879,990.6335990048,1002.26081789528,1001.50143035795,997.722286884304,974.744227092803,979.136741622374,1005.76848707983,1001.90667347556,869.597989177589,1002.19432980579,1023.11334781311,812.976889142369,954.25580705769,1000.75185214099,863.653186481717,1194.05202898209,925.11975904925,979.205647796257,1002.70382359658,1006.68650968439,1011.19845181488,1007.03895701605,999.172528891908,1026.903165107,1003.26564077885,609.956997871341,977.014029534162,1024.57098167575,955.22770188876,1016.30537575638,997.888149444409,1024.09550287012,949.085804218949,1067.64990755406,940.703711423743,1009.0402987877,944.11220033847,1040.87485642621,993.816814381256,1005.54776610063,982.122340271304,963.731537228851,1052.19303760764,986.906400803768,796.654956767416,1052.61080082814,1052.23087074862,1100.24376879925,925.92357002244,864.374673793575,930.102349094651,992.156786185361,1131.70578412307
"Pos_228","4",943.775947659878,995.955199579255,988.946900319359,1000.76295959649,970.982359754704,956.941298609453,1007.62746183658,1018.57407892245,905.364048012307,1001.00137596721,1014.62606642212,971.830980824469,1018.1301044116,967.311048253233,1001.14052526065,1047.13553767515,1051.92176725738,971.876476737668,1004.91237310293,998.708929402664,971.427989601772,1006.10902434754,986.97066139705,1019.44869994699,898.170453948136,1003.05042352968,1081.69991861897,1011.51162296101,1001.06032403235,1018.26402415557,925.42041547088,1016.34493247842,983.727149426562,983.991007046503,966.911778737957,988.621364659805,970.23707800179,1017.94586213,957.419689607313,1030.47169953077,1062.64076402502,754.698953746952,1007.12284387839,1006.74756955447,1000.78446028017,993.845809313257,1008.68363233276,1006.96707088038,1055.62595849282,983.979614859037,1038.17796124277,1014.74783488321,993.286257982227,1011.50054209169,1005.58389169915,1002.67233575451,995.806321563444,1007.68001703462,1009.76354264329,983.707906819215,912.219637069097,983.832386964053,1059.25143741015,893.745048030511,980.815478406015,1002.60315727646,715.434469444989,1143.38958628407,921.16350173892,1015.90716023678,1001.8600803823,1016.29577986648,1153.95215095636,1001.68536731402,1055.58740947393,1032.13086235523,994.766417987897,612.928072943609,1037.95434807068,986.611662653694,944.245863829192,1061.9777594165,1002.14904185096,1064.74538768072,905.792579900333,1016.24625105609,958.420333935831,1008.60197612026,937.006093820278,1165.09882462103,1269.80944728857,1034.85615609267,923.261404629334,1081.05326777067,1101.00882649183,989.176321179347,1021.06182669282,1188.95818820385,1011.12549647861,1080.37159369811,1108.87824559345,1000.2785796492,1092.10468250753,1016.62229223307,1080.95179543277
"Pos_230","1",1006.11956458416,966.290494390136,997.626650333122,1001.20720633458,987.422979564804,993.774066390959,1006.4879935767,1007.57255086251,854.786347797658,934.302269260397,1003.74742108608,968.002289254505,1020.61805853761,909.662913549059,1001.61072599747,1003.38354357893,997.381642362821,898.963713047241,1000.30694115899,997.007615292184,976.29584463104,993.694565326713,990.385109840837,964.358314126166,1004.64495904176,998.404272543406,1013.20534676244,1004.60870826257,1001.29863695051,958.957758060945,904.872301827266,1009.02536598323,1008.27515422952,964.768102144142,960.942642607345,895.277883470028,913.727823049382,957.662091928365,929.623894913548,1005.30882460324,1055.15865355955,1011.51186325779,1001.61423303593,999.409734948375,1000.49914815298,993.648470744036,1007.70623877952,957.908538976034,966.385259605024,973.412912506281,940.62010122749,1013.70229134641,992.829943365703,1001.44817082563,1005.54537688949,995.724499969912,1028.53007716589,990.586966207138,1028.23406658667,975.260026963312,846.321952772133,974.77605020653,1060.63626992606,1007.52067592074,937.309416207755,1002.37155066363,1241.04743850452,1188.41281283982,918.932128045337,992.053401741457,995.658723037219,1011.93647341893,1000.13969246596,1022.32167480917,998.934376528063,1017.49396895095,985.178543616292,902.9067928079,1022.77107510539,997.792905103949,970.485294063165,1034.29377478548,997.401443787148,995.925017028942,880.76252339995,1018.82457896113,939.989225400084,1009.86412873244,894.027217656896,1248.80501047925,1030.73797758892,886.033003049817,857.269308083566,978.916793950997,1011.25365688306,1031.56972716585,931.656512543055,1054.87356097912,894.102414721746,1005.4546839298,925.068028457047,943.354205797085,1024.40429575116,1006.13628330303,1013.91448810518
"Pos_QC(I)#27","QC",995.550679067344,997.430912956867,994.829735761916,992.928948139507,969.722624373805,1001.52212128588,1000.87860146,984.935270832278,1013.48843949881,994.643967787818,998.304199849019,1008.0670329619,998.144106121724,998.504001599273,999.240692444524,1007.01505616647,995.730758830015,993.351671486468,995.558606366539,996.619629588044,991.292542308557,991.626029303425,998.09473617449,998.076738791235,1004.16899005163,998.521170135691,992.852268494636,1003.73848276438,998.036956658775,995.525359107103,1016.52148827241,994.771959294452,998.860376499383,997.300089053765,995.461328873537,997.558259412169,996.214777883375,998.021309535376,1002.54328438733,1007.5555460659,994.83605787867,997.099190495774,997.317128864262,996.162760127292,998.148939549059,993.847290919677,998.55571785791,998.51740189505,1000.24135415103,1000.1618274863,991.402187863412,997.576567627656,1001.18293975882,999.206017988032,999.736434042805,993.70405682595,996.956710003949,1000.51319830909,997.991163029544,995.436688150588,1001.88026566948,995.667709185219,987.726240270595,1002.70757381575,997.749332850764,997.753601495037,997.180052063393,972.120974572833,984.297403721709,998.483479118008,995.872635778284,995.891973809638,1002.25425909366,1001.7926031713,1004.29487703888,1022.08207348477,997.684399574018,996.982758765766,1007.50606715999,1000.79762881095,996.517307838622,994.653254879555,998.395195695407,1001.36800708759,990.182317441849,995.551613902566,1001.44578141232,986.295498647125,997.410151457684,987.511254098651,989.848452146703,989.944701451064,993.067593988576,998.817052725187,1000.13149355845,1003.72229310237,984.407048748117,1005.25369178618,991.589613631821,993.257110932252,1019.44007878731,1004.03870401037,1037.10679155084,995.877583377663,974.5362180661
